EAST,NORTH,NOTUSED,OZONugperm3,PM10ugperm3,PM1ugperm3,PM2.5ugperm3,RELHUMpct,TEMP C,time
528.213216,5126.182914,17150.0,0,13.0,5.0,7.0,113.67,8.8,2014-11-01 00:08:35
528.211642,5126.185363,15680.0,0,14.0,5.0,7.0,111.89,9.04,2014-11-01 00:18:35
528.213566,5126.184341,14700.0,0,10.0,5.0,7.0,109.78,9.17,2014-11-01 00:28:36
528.213566,5126.184341,15435.0,0,11.0,5.0,7.0,112.34,8.79,2014-11-01 00:38:36
528.212302,5126.182914,16415.0,0,12.0,5.0,7.0,112.63,8.72,2014-11-01 00:48:36
528.212302,5126.182914,16170.0,0,10.0,5.0,7.0,111.71,8.76,2014-11-01 00:58:36
528.212302,5126.182914,19110.0,0,13.0,5.0,6.0,109.19,9.09,2014-11-01 01:08:36
528.212302,5126.182914,15680.0,0,17.0,5.0,7.0,108.93,8.99,2014-11-01 01:18:36
528.215084,5126.182704,18620.0,0,10.0,5.0,7.0,108.72,8.99,2014-11-01 01:28:36
528.216267,5126.185377,16170.0,0,9.0,5.0,7.0,109.9,8.75,2014-11-01 01:38:36
528.216267,5126.185377,14700.0,0,11.0,5.0,6.0,107.88,9.06,2014-11-01 01:48:36
528.216267,5126.185377,13965.0,0,10.0,5.0,6.0,108.62,8.86,2014-11-01 01:58:36
528.212594,5126.182454,13720.0,0,14.0,5.0,5.0,109.82,8.67,2014-11-01 02:08:36
528.206018,5126.17889,13720.0,0,11.0,4.0,6.0,108.45,8.81,2014-11-01 02:18:37
528.213383,5126.17367,12985.0,0,12.0,5.0,6.0,106.4,9.04,2014-11-01 02:28:37
528.213383,5126.17367,12985.0,0,9.0,4.0,6.0,108.13,8.67,2014-11-01 02:38:37
528.214503,5126.180335,13720.0,0,13.0,5.0,6.0,111.25,8.25,2014-11-01 02:48:37
528.213747,5126.181647,12005.0,0,11.0,5.0,6.0,108.9,8.55,2014-11-01 02:58:37
528.213747,5126.181647,12495.0,0,10.0,5.0,7.0,108.4,8.55,2014-11-01 03:08:37
528.21147,5126.184697,10535.0,0,14.0,5.0,6.0,104.89,9.03,2014-11-01 03:18:37
528.21147,5126.184697,12740.0,0,12.0,5.0,6.0,105.3,8.9,2014-11-01 03:28:37
528.210594,5126.183288,12985.0,0,12.0,5.0,6.0,109.07,8.27,2014-11-01 03:38:37
528.210594,5126.183288,12740.0,0,17.0,5.0,6.0,107.78,8.49,2014-11-01 03:48:37
528.212586,5126.184256,10535.0,0,9.0,5.0,6.0,103.4,9.11,2014-11-01 03:58:37
528.212772,5126.184398,11515.0,0,12.0,4.0,5.0,103.8,8.92,2014-11-01 04:08:38
528.212772,5126.184398,12740.0,0,9.0,4.0,6.0,108.75,8.15,2014-11-01 04:18:38
528.211919,5126.185163,11760.0,0,10.0,4.0,7.0,107.68,8.33,2014-11-01 04:28:38
528.212355,5126.185113,10290.0,0,16.0,4.0,5.0,105.36,8.63,2014-11-01 04:38:38
528.21434,5126.184571,10290.0,0,9.0,4.0,6.0,102.23,9.04,2014-11-01 04:48:38
528.212688,5126.18583,11760.0,0,10.0,5.0,6.0,101.97,9.03,2014-11-01 04:58:38
528.211694,5126.185234,12495.0,0,10.0,5.0,5.0,102.91,8.87,2014-11-01 05:08:38
528.211694,5126.185234,11270.0,0,10.0,5.0,5.0,106.14,8.43,2014-11-01 05:18:38
528.211694,5126.185234,11515.0,0,12.0,4.0,5.0,111.61,7.59,2014-11-01 05:28:38
528.206108,5126.176532,10780.0,0,10.0,5.0,6.0,107.09,8.34,2014-11-01 05:48:38
528.206627,5126.176689,10290.0,0,8.0,4.0,6.0,105.47,8.44,2014-11-01 05:58:39
528.207847,5126.181097,11270.0,0,14.0,4.0,6.0,109.6,7.83,2014-11-01 06:08:39
528.205191,5126.181735,11515.0,0,9.0,4.0,5.0,107.78,8.01,2014-11-01 06:18:39
528.204976,5126.178279,9310.0,0,13.0,4.0,5.0,104.59,8.45,2014-11-01 06:28:39
528.20472,5126.18225,10780.0,0,9.0,4.0,5.0,114.51,6.95,2014-11-01 06:38:39
528.20472,5126.18225,11515.0,0,8.0,4.0,5.0,114.87,7.07,2014-11-01 06:48:39
528.209689,5126.180089,11025.0,0,7.0,4.0,5.0,112.07,7.37,2014-11-01 06:58:39
528.206334,5126.180628,12985.0,0,10.0,4.0,5.0,116.15,6.82,2014-11-01 07:08:39
528.210866,5126.176279,14210.0,0,9.0,4.0,5.0,115.49,6.99,2014-11-01 07:18:39
528.210866,5126.176279,12005.0,0,9.0,5.0,6.0,114.18,7.24,2014-11-01 07:28:39
528.212742,5126.180021,12740.0,0,10.0,4.0,5.0,114.67,7.24,2014-11-01 07:38:39
528.214098,5126.1816,15190.0,0,8.0,4.0,5.0,106.03,8.68,2014-11-01 07:48:40
528.214098,5126.1816,18375.0,0,12.0,4.0,5.0,101.68,9.36,2014-11-01 07:58:40
528.214098,5126.1816,18130.0,0,15.0,4.0,5.0,95.23,10.81,2014-11-01 08:08:40
528.214098,5126.1816,21315.0,0,18.0,4.0,5.0,86.76,12.26,2014-11-01 08:18:40
528.213214,5126.178072,11760.0,0,11.0,4.0,5.0,86.79,12.25,2014-11-01 08:28:40
528.210653,5126.178567,15190.0,0,9.0,4.0,5.0,84.56,12.7,2014-11-01 08:38:40
528.210653,5126.178567,18865.0,0,11.0,4.0,5.0,80.27,13.75,2014-11-01 08:48:40
528.210454,5126.181503,19355.0,0,7.0,4.0,5.0,79.38,13.94,2014-11-01 08:58:40
528.210841,5126.183058,16905.0,0,11.0,4.0,4.0,77.15,14.77,2014-11-01 09:08:40
528.213212,5126.18086,14945.0,0,10.0,3.0,4.0,80.76,14.14,2014-11-01 09:18:40
528.211863,5126.182984,15435.0,0,10.0,4.0,5.0,76.18,15.32,2014-11-01 09:28:40
528.212277,5126.182306,13965.0,0,9.0,4.0,6.0,72.85,16.2,2014-11-01 09:38:41
528.212277,5126.182306,13965.0,0,9.0,3.0,4.0,73.67,16.07,2014-11-01 09:48:41
528.210913,5126.18206,16905.0,0,10.0,4.0,5.0,75.08,16.02,2014-11-01 09:58:41
528.211066,5126.181064,15925.0,0,8.0,4.0,5.0,68.67,17.54,2014-11-01 10:08:41
528.211023,5126.179574,13720.0,0,12.0,4.0,4.0,65.78,18.42,2014-11-01 10:18:41
528.210997,5126.179495,16905.0,0,10.0,3.0,4.0,62.39,19.22,2014-11-01 10:28:41
528.211319,5126.182807,10535.0,0,7.0,3.0,5.0,62.8,18.89,2014-11-01 10:38:41
528.213346,5126.183093,10535.0,0,8.0,3.0,5.0,57.23,20.61,2014-11-01 10:48:41
528.20974,5126.181081,10535.0,0,7.0,3.0,4.0,55.81,20.98,2014-11-01 10:58:41
528.20974,5126.181081,10290.0,0,8.0,3.0,4.0,54.36,21.46,2014-11-01 11:08:41
528.20974,5126.181081,9555.0,0,10.0,4.0,4.0,54.21,21.64,2014-11-01 11:18:41
528.20974,5126.181081,8575.0,0,13.0,3.0,5.0,52.21,22.59,2014-11-01 11:28:42
528.20974,5126.181081,10045.0,0,13.0,3.0,4.0,50.42,23.12,2014-11-01 11:38:42
528.214598,5126.187552,11270.0,0,10.0,3.0,4.0,52.24,22.19,2014-11-01 11:48:42
528.212898,5126.183533,14945.0,0,11.0,3.0,4.0,47.14,24.39,2014-11-01 11:58:42
528.213249,5126.181955,26215.0,0,17.0,3.0,5.0,46.64,24.55,2014-11-01 12:08:42
528.214863,5126.183723,23765.0,0,11.0,4.0,5.0,46.16,24.49,2014-11-01 12:18:42
528.214863,5126.183723,12250.0,0,11.0,3.0,4.0,46.64,24.63,2014-11-01 12:28:42
528.214863,5126.183723,12740.0,0,17.0,4.0,4.0,44.96,25.27,2014-11-01 12:38:42
528.214147,5126.181641,12985.0,0,15.0,4.0,5.0,47.0,24.39,2014-11-01 12:48:42
528.213114,5126.180691,11760.0,0,8.0,4.0,4.0,50.22,23.22,2014-11-01 12:58:42
528.213114,5126.180691,12005.0,0,19.0,3.0,5.0,51.09,23.0,2014-11-01 13:08:42
528.211985,5126.180225,10290.0,0,10.0,4.0,5.0,48.59,24.04,2014-11-01 13:18:43
528.206515,5126.180362,8820.0,0,9.0,3.0,5.0,47.8,24.33,2014-11-01 13:28:43
528.210193,5126.180501,9065.0,0,11.0,3.0,4.0,51.51,23.22,2014-11-01 13:38:43
528.21173,5126.181162,10535.0,0,10.0,3.0,5.0,51.63,23.16,2014-11-01 13:48:43
528.21173,5126.181162,10535.0,0,13.0,3.0,4.0,52.66,22.88,2014-11-01 13:58:43
528.21173,5126.181162,9555.0,0,15.0,3.0,4.0,54.29,22.5,2014-11-01 14:08:43
528.21173,5126.181162,16170.0,0,9.0,4.0,5.0,56.18,22.22,2014-11-01 14:18:43
528.212037,5126.176543,19355.0,0,17.0,4.0,5.0,57.27,21.9,2014-11-01 14:28:43
528.210256,5126.177904,15925.0,0,12.0,4.0,4.0,59.57,21.23,2014-11-01 14:38:43
528.209927,5126.178652,12985.0,0,17.0,4.0,5.0,62.32,20.52,2014-11-01 14:48:43
528.207435,5126.179441,17150.0,0,18.0,4.0,6.0,66.46,19.56,2014-11-01 14:58:43
528.209656,5126.179388,20580.0,0,9.0,4.0,5.0,65.92,19.8,2014-11-01 15:08:44
528.208664,5126.17749,13230.0,0,11.0,4.0,5.0,67.52,19.3,2014-11-01 15:18:44
528.21051,5126.181149,14455.0,0,13.0,4.0,5.0,65.21,19.93,2014-11-01 15:28:44
528.210193,5126.181486,23765.0,0,14.0,4.0,5.0,64.74,20.05,2014-11-01 15:38:44
528.210193,5126.181486,15435.0,0,10.0,4.0,6.0,66.47,19.66,2014-11-01 15:48:44
528.214767,5126.180832,20580.0,0,11.0,4.0,6.0,67.44,19.3,2014-11-01 15:58:44
528.214628,5126.179151,17640.0,0,12.0,4.0,6.0,70.08,18.4,2014-11-01 16:08:44
528.211688,5126.177619,12250.0,0,16.0,5.0,6.0,67.99,18.72,2014-11-01 16:18:44
528.212701,5126.177019,21315.0,0,18.0,5.0,6.0,69.39,18.35,2014-11-01 16:28:44
528.212701,5126.177019,20335.0,0,13.0,5.0,7.0,71.11,17.94,2014-11-01 16:38:44
528.21401,5126.182652,20335.0,0,15.0,5.0,7.0,74.72,17.2,2014-11-01 16:48:44
528.21401,5126.182652,19845.0,0,15.0,5.0,7.0,75.92,17.03,2014-11-01 16:58:45
528.21401,5126.182652,21070.0,0,18.0,6.0,7.0,78.15,16.75,2014-11-01 17:08:45
528.21401,5126.182652,32095.0,0,12.0,6.0,8.0,76.0,17.18,2014-11-01 17:18:45
528.213589,5126.181677,38955.0,0,16.0,6.0,8.0,77.16,16.92,2014-11-01 17:28:45
528.210691,5126.179828,36995.0,0,15.0,7.0,9.0,78.02,16.81,2014-11-01 17:38:45
528.210772,5126.180457,36995.0,0,17.0,7.0,9.0,77.5,16.89,2014-11-01 17:48:45
528.21243,5126.18152,31360.0,0,16.0,7.0,8.0,77.49,16.85,2014-11-01 17:58:45
528.211535,5126.180733,29155.0,0,16.0,7.0,9.0,77.16,16.83,2014-11-01 18:08:45
528.211535,5126.180733,31360.0,0,12.0,6.0,8.0,77.23,16.81,2014-11-01 18:18:45
528.212296,5126.181961,20335.0,0,15.0,6.0,8.0,77.15,16.85,2014-11-01 18:28:45
528.212296,5126.181961,21315.0,0,10.0,5.0,7.0,78.51,16.55,2014-11-01 18:38:45
528.212296,5126.181961,24010.0,0,13.0,6.0,7.0,79.18,16.45,2014-11-01 18:48:46
528.20939,5126.181036,22785.0,0,15.0,6.0,7.0,79.34,16.4,2014-11-01 18:58:46
528.210421,5126.184007,20825.0,0,14.0,6.0,8.0,79.96,16.22,2014-11-01 19:08:46
528.210456,5126.184631,18375.0,0,17.0,6.0,7.0,80.12,16.22,2014-11-01 19:18:46
528.210456,5126.184631,21560.0,0,14.0,6.0,7.0,80.55,16.15,2014-11-01 19:28:46
528.210041,5126.183308,18865.0,0,16.0,6.0,7.0,81.3,16.09,2014-11-01 19:38:46
528.210041,5126.183308,15680.0,0,18.0,6.0,8.0,83.38,15.84,2014-11-01 19:48:46
528.210041,5126.183308,16415.0,0,12.0,6.0,8.0,85.09,15.48,2014-11-01 19:58:46
528.210041,5126.183308,16905.0,0,18.0,6.0,7.0,84.98,15.55,2014-11-01 20:08:46
528.210041,5126.183308,16170.0,0,14.0,6.0,8.0,84.74,15.57,2014-11-01 20:18:46
528.210719,5126.181953,16170.0,0,23.0,6.0,8.0,84.55,15.61,2014-11-01 20:28:46
528.209907,5126.181018,18375.0,0,19.0,6.0,7.0,84.98,15.51,2014-11-01 20:38:47
528.209677,5126.180912,19355.0,0,20.0,7.0,9.0,86.81,15.23,2014-11-01 20:48:47
528.209677,5126.180912,18620.0,0,14.0,6.0,8.0,87.2,15.08,2014-11-01 20:58:47
528.209677,5126.180912,18375.0,0,18.0,7.0,9.0,89.16,14.83,2014-11-01 21:08:47
528.209677,5126.180912,21070.0,0,13.0,7.0,9.0,89.64,14.73,2014-11-01 21:18:47
528.209677,5126.180912,16660.0,0,13.0,6.0,8.0,89.58,14.77,2014-11-01 21:28:47
528.209677,5126.180912,18130.0,0,12.0,7.0,8.0,90.23,14.68,2014-11-01 21:38:47
528.213273,5126.180221,17150.0,0,17.0,7.0,10.0,92.27,14.35,2014-11-01 21:48:47
528.212161,5126.18099,20825.0,0,16.0,8.0,11.0,93.94,14.07,2014-11-01 21:58:47
528.212161,5126.18099,21315.0,0,19.0,8.0,11.0,98.66,13.26,2014-11-01 22:08:47
528.210383,5126.180727,19845.0,0,19.0,8.0,10.0,102.11,12.67,2014-11-01 22:18:47
528.211241,5126.184173,21315.0,0,15.0,7.0,9.0,101.07,12.73,2014-11-01 22:28:48
528.210973,5126.18171,22050.0,0,15.0,7.0,9.0,101.01,12.73,2014-11-01 22:38:48
528.209797,5126.182781,19600.0,0,13.0,7.0,9.0,102.17,12.56,2014-11-01 22:48:48
528.209785,5126.18223,16415.0,0,25.0,7.0,8.0,100.87,12.78,2014-11-01 22:58:48
528.209785,5126.18223,16660.0,0,15.0,7.0,8.0,99.35,12.87,2014-11-01 23:08:48
528.212586,5126.182661,20335.0,0,13.0,6.0,8.0,95.97,13.29,2014-11-01 23:18:48
528.212404,5126.185805,14210.0,0,14.0,6.0,8.0,96.61,13.14,2014-11-01 23:28:48
528.213412,5126.185184,11515.0,0,17.0,6.0,8.0,97.28,13.0,2014-11-01 23:38:48
528.212136,5126.184974,13230.0,0,11.0,6.0,7.0,99.22,12.68,2014-11-01 23:48:48
528.212303,5126.181345,13720.0,0,11.0,6.0,8.0,101.7,12.37,2014-11-01 23:58:48
528.212303,5126.181345,14945.0,0,18.0,6.0,8.0,100.67,12.58,2014-11-02 00:08:48
528.212303,5126.181345,14700.0,0,16.0,6.0,8.0,99.92,12.66,2014-11-02 00:18:49
528.213794,5126.184385,14700.0,0,15.0,6.0,8.0,102.74,12.22,2014-11-02 00:28:49
528.213794,5126.184385,14455.0,0,12.0,6.0,8.0,103.12,12.16,2014-11-02 00:38:49
528.213794,5126.184385,16170.0,0,13.0,6.0,8.0,99.34,12.72,2014-11-02 00:48:49
528.213794,5126.184385,16905.0,0,12.0,6.0,7.0,102.17,12.22,2014-11-02 00:58:49
528.213794,5126.184385,14700.0,0,16.0,6.0,8.0,100.39,12.59,2014-11-02 01:08:49
528.213794,5126.184385,15680.0,0,14.0,6.0,7.0,98.7,12.79,2014-11-02 01:18:49
528.214325,5126.183665,17395.0,0,11.0,6.0,7.0,99.11,12.8,2014-11-02 01:28:49
528.213437,5126.183917,10780.0,0,14.0,6.0,8.0,98.6,12.9,2014-11-02 01:38:49
528.213437,5126.183917,13475.0,0,14.0,6.0,7.0,101.64,12.46,2014-11-02 01:48:49
528.20234,5126.17803,13720.0,0,15.0,6.0,7.0,105.56,11.91,2014-11-02 01:58:49
528.20234,5126.17803,10290.0,0,11.0,6.0,7.0,102.97,12.39,2014-11-02 02:08:50
528.21069,5126.177753,9310.0,0,13.0,6.0,8.0,100.82,12.73,2014-11-02 02:18:50
528.209767,5126.176035,10535.0,0,13.0,6.0,7.0,98.75,13.17,2014-11-02 02:28:50
528.209344,5126.179969,9555.0,0,17.0,6.0,8.0,102.21,12.67,2014-11-02 02:38:50
528.21367,5126.18199,9310.0,0,14.0,7.0,8.0,100.13,13.1,2014-11-02 02:48:50
528.212269,5126.180596,9555.0,0,14.0,6.0,8.0,102.0,12.86,2014-11-02 02:58:50
528.210756,5126.179839,10045.0,0,10.0,6.0,7.0,103.7,12.74,2014-11-02 03:08:50
528.211856,5126.185754,10535.0,0,17.0,6.0,7.0,101.32,13.11,2014-11-02 03:18:50
528.211247,5126.183063,9800.0,0,13.0,6.0,8.0,101.46,13.09,2014-11-02 03:28:50
528.210518,5126.182492,8820.0,0,18.0,6.0,8.0,99.96,13.36,2014-11-02 03:38:50
528.209683,5126.18373,8820.0,0,16.0,6.0,8.0,102.82,12.94,2014-11-02 03:48:50
528.209683,5126.18373,9310.0,0,20.0,6.0,8.0,101.24,13.22,2014-11-02 03:58:51
528.211524,5126.185014,9555.0,0,15.0,6.0,9.0,103.77,12.84,2014-11-02 04:08:51
528.211524,5126.185014,9310.0,0,12.0,6.0,8.0,102.51,13.08,2014-11-02 04:18:51
528.211524,5126.185014,8575.0,0,18.0,6.0,8.0,105.62,12.51,2014-11-02 04:28:51
528.211524,5126.185014,9310.0,0,11.0,6.0,8.0,105.27,12.55,2014-11-02 04:38:51
528.213984,5126.184634,9065.0,0,16.0,6.0,9.0,109.49,11.89,2014-11-02 04:48:51
528.210937,5126.182427,8330.0,0,18.0,6.0,8.0,109.17,11.93,2014-11-02 04:58:51
528.210232,5126.186481,9065.0,0,17.0,7.0,9.0,108.47,12.03,2014-11-02 05:08:51
528.210676,5126.187185,7840.0,0,17.0,6.0,9.0,108.72,11.9,2014-11-02 05:18:51
528.210676,5126.187185,7595.0,0,23.0,6.0,8.0,109.26,11.77,2014-11-02 05:28:51
528.210676,5126.187185,7840.0,0,20.0,6.0,8.0,109.28,11.74,2014-11-02 05:38:51
528.210676,5126.187185,8330.0,0,15.0,6.0,8.0,110.03,11.54,2014-11-02 05:48:52
528.210676,5126.187185,7840.0,0,17.0,6.0,8.0,110.83,11.23,2014-11-02 05:58:52
528.210676,5126.187185,7105.0,0,20.0,5.0,8.0,110.52,11.18,2014-11-02 06:08:52
528.206007,5126.179845,7105.0,0,13.0,6.0,7.0,114.61,10.58,2014-11-02 06:18:52
528.206007,5126.179845,7840.0,0,16.0,6.0,9.0,116.22,10.36,2014-11-02 06:28:52
528.206007,5126.179845,7105.0,0,15.0,6.0,9.0,114.59,10.57,2014-11-02 06:38:52
528.206007,5126.179845,7595.0,0,12.0,6.0,8.0,111.68,10.94,2014-11-02 06:48:52
528.206007,5126.179845,7840.0,0,16.0,5.0,8.0,116.1,10.36,2014-11-02 06:58:52
528.209713,5126.18178,8575.0,0,14.0,6.0,8.0,114.88,10.64,2014-11-02 07:08:52
528.208673,5126.179447,8575.0,0,16.0,6.0,8.0,115.0,10.58,2014-11-02 07:18:52
528.208673,5126.179447,9065.0,0,16.0,6.0,8.0,117.55,10.24,2014-11-02 07:28:52
528.208673,5126.179447,9555.0,0,16.0,6.0,10.0,115.76,10.46,2014-11-02 07:38:53
528.213741,5126.180092,9800.0,0,18.0,6.0,8.0,110.49,11.09,2014-11-02 07:48:53
528.213946,5126.181083,10290.0,0,20.0,5.0,9.0,110.53,10.84,2014-11-02 07:58:53
528.213484,5126.180975,9800.0,0,13.0,5.0,8.0,105.92,11.59,2014-11-02 08:08:53
528.214107,5126.18177,9065.0,0,13.0,5.0,7.0,92.92,13.28,2014-11-02 08:18:53
528.211304,5126.178362,8330.0,0,15.0,5.0,6.0,87.09,13.95,2014-11-02 08:28:53
528.211304,5126.178362,7840.0,0,13.0,4.0,6.0,82.04,14.62,2014-11-02 08:38:53
528.211304,5126.178362,7350.0,0,13.0,4.0,7.0,81.09,14.62,2014-11-02 08:48:53
528.211629,5126.180798,7105.0,0,16.0,5.0,7.0,78.4,15.01,2014-11-02 08:58:53
528.211983,5126.182406,6860.0,0,13.0,4.0,6.0,74.05,15.79,2014-11-02 09:08:53
528.213003,5126.181887,6860.0,0,17.0,4.0,6.0,72.84,15.9,2014-11-02 09:18:53
528.21126,5126.183067,5880.0,0,15.0,4.0,6.0,69.75,16.56,2014-11-02 09:28:54
528.212149,5126.183067,5390.0,0,14.0,4.0,6.0,69.71,16.5,2014-11-02 09:38:54
528.21183,5126.182862,5145.0,0,11.0,4.0,6.0,66.56,17.09,2014-11-02 09:48:54
528.21183,5126.182862,6370.0,0,14.0,4.0,5.0,66.8,16.77,2014-11-02 09:58:54
528.21183,5126.182862,5390.0,0,12.0,3.0,5.0,65.86,16.98,2014-11-02 10:08:54
528.21183,5126.182862,4900.0,0,18.0,4.0,6.0,60.94,18.2,2014-11-02 10:18:54
528.211313,5126.181221,4655.0,0,12.0,4.0,5.0,61.48,17.88,2014-11-02 10:28:54
528.21211,5126.183687,5145.0,0,11.0,4.0,6.0,62.53,17.74,2014-11-02 10:38:54
528.21211,5126.183687,5390.0,0,19.0,4.0,5.0,64.56,17.22,2014-11-02 10:48:54
528.21211,5126.183687,5635.0,0,11.0,4.0,5.0,63.64,17.57,2014-11-02 10:58:54
528.21211,5126.183687,5635.0,0,15.0,4.0,5.0,60.84,18.42,2014-11-02 11:08:54
528.21211,5126.183687,5390.0,0,14.0,3.0,5.0,62.35,17.9,2014-11-02 11:18:55
528.21211,5126.183687,5390.0,0,10.0,4.0,5.0,61.88,18.23,2014-11-02 11:28:55
528.21211,5126.183687,4900.0,0,7.0,3.0,4.0,60.22,18.3,2014-11-02 11:38:55
528.213678,5126.187665,4410.0,0,14.0,3.0,5.0,62.33,17.63,2014-11-02 11:48:55
528.212222,5126.184688,5390.0,0,8.0,3.0,4.0,64.07,17.07,2014-11-02 11:58:55
